"Package";"Item";"Title"
"irr";"video";"Different raters judging the credibility of videotaped testimonies"
"irr";"vision";"Eye-testing case records"
"irtoys";"Scored";"Binary (true/false) responses to a test"
"irtoys";"Scored2pl";"Example item parameters"
"irtoys";"Unscored";"Original, unscored multiple-choice responses to a test"
"irtoys";"b1";"Example item parameters 1PL (Bilog)"
"irtoys";"b2";"Example item parameters 2PL (Bilog)"
"irtoys";"b3";"Example item parameters 3PL (Bilog)"
"irtrees";"VerbAgg2";"Verbal Aggression Data, Dichotomized Items"
"irtrees";"VerbAgg3";"Verbal Aggression Data, Three-Category Items"
"irtrees";"linlat";"Example Data: Sequential-Order Latent Variable Models"
"irtrees";"linresp";"Example Data: Linear Hierarchical Categories"
"irtrees";"neslat";"Example Data: Nested Hierarchical Categories"
"irtrees";"nesresp";"Example Data: Nested Hierarchical Latent Variables"
"ISBF";"CGHDisease1";"An example of CGH array."
"ISDA.R";"mushroom";"Mushroom data set"
"isdals";"OORdata";"pH and enzyme activity"
"isdals";"agefat";"Age and body fat percentage"
"isdals";"aids";"Aids prevalence data"
"isdals";"alligator";"Alligator food preference"
"isdals";"antibio";"Decomposition of organic material"
"isdals";"binding";"Binding of antibiotics"
"isdals";"birthweight";"Birth weight of boys and girls"
"isdals";"bodyfat";"Body fat in women"
"isdals";"butterfat";"Butterfat and dairy cattle"
"isdals";"cabbage";"Cabbage yield"
"isdals";"cancer2";"Tumor size and emission of radioactivity"
"isdals";"cattle";"Hormone concentration in cattle"
"isdals";"chicken";"Weight gain for chickens"
"isdals";"chloro";"Chlorophyll concentration in winter wheat"
"isdals";"cooling";"Tenderness of pork"
"isdals";"cornyield";"Yield of corn after fertilizer treatment"
"isdals";"crabs";"Weight of crabs"
"isdals";"cuckoo";"Hatching of cuckoo eggs"
"isdals";"cucumber";"Disease spread in cucumber"
"isdals";"dhl";"Running times from relay race"
"isdals";"digestcoefs";"Effect of NaOH treatment of straw on digesitibility"
"isdals";"dioxin";"dioxin in water"
"isdals";"duckweed";"Growth of duckweed"
"isdals";"eels";"Frequency of signals from electric eels"
"isdals";"elisa";"Optical density for dilutions of a standard dissolution with ubiquitin antibody"
"isdals";"farmprice";"Relation between soil area and price for farms"
"isdals";"fev";"Forced expiratory volume in children"
"isdals";"geneexp";"Gene expression"
"isdals";"gestation";"Gestation period for 13 horses"
"isdals";"hazard";"Sorption of hazardous organic solvents"
"isdals";"herring";"Nematodes in herring fillets"
"isdals";"hormone";"Hormone concentration in cattle"
"isdals";"inhibitor";"Enzyme experiment with inhibitors"
"isdals";"interspike";"Interspike intervals for neureon from guinea pigs"
"isdals";"jellyfish";"Dimensions of jellyfish"
"isdals";"lameness";"Lameness scores for horses"
"isdals";"lifespan";"Length of gestation period and lifespan for horses"
"isdals";"listeria";"Listeria growth in experiment with mice"
"isdals";"lucerne";"Fertility of lucerne"
"isdals";"mackerel";"Nematodes in mackerel"
"isdals";"malaria";"Parasite counts for children with malaria"
"isdals";"massspec";"Comparison of mass spectrometry methods"
"isdals";"mincedmeat";"Weight of packs with minced meat"
"isdals";"oilvit";"Utilization of vitamin A"
"isdals";"paperstr";"Tensile strength of Kraft paper"
"isdals";"phosphor";"Phosphor concentration in plants during growth"
"isdals";"picloram";"Picolram and herbacide efficacy"
"isdals";"pillbug";"Effect of stimuli on pillbugs"
"isdals";"pine";"Height and diameter of pines"
"isdals";"poison";"Effects of insecticides on mortality"
"isdals";"pork";"Pork colour over time"
"isdals";"puromycin";"Enzyme experiment"
"isdals";"ratliver";"Drugs in rat's livers"
"isdals";"ratweight";"Weight gain of rats"
"isdals";"ricestraw";"Weight increase for cattle fed with rice straw"
"isdals";"riis";"Emission of greenhouse gas"
"isdals";"ryegrass";"Effect of ferulic acid on ryegrass growth"
"isdals";"salmon";"Parasite counts for salmons"
"isdals";"sarcomere";"Sarcomere length and meat tenderness"
"isdals";"seal";"Size of seal population from 1952 to 1962"
"isdals";"soap";"Quality of soap"
"isdals";"soybean";"Stress and growth for soybeans"
"isdals";"stearicacid";"Digestibility percentage of fat for various levels of stearic acid"
"isdals";"stomach";"Stomach experiment"
"isdals";"tartar";"Tartar for dogs"
"isdals";"tetra";"Growth of lettuce plants treated with herbicide"
"isdals";"thumbtack";"Throwing thumbtacks"
"isdals";"turtles";"Clutch size of turtles"
"isdals";"urinary";"Feline urinary tract disease"
"isdals";"vitamina";"Food intake for Danish people 1985"
"island";"alonso";"Lakshadweep Archipelago coral fish community reassembly"
"island";"idaho";"Mapped plant community time series, Dubois, ID"
"island";"simberloff";"Simberloff and Wilson original defaunation experiment data"
"ISLR";"Auto";"Auto Data Set"
"ISLR";"Caravan";"The Insurance Company (TIC) Benchmark"
"ISLR";"Carseats";"Sales of Child Car Seats"
"ISLR";"College";"U.S. News and World Report's College Data"
"ISLR";"Default";"Credit Card Default Data"
"ISLR";"Hitters";"Baseball Data"
"ISLR";"Khan";"Khan Gene Data"
"ISLR";"NCI60";"NCI 60 Data"
"ISLR";"OJ";"Orange Juice Data"
"ISLR";"Portfolio";"Portfolio Data"
"ISLR";"Smarket";"S&P Stock Market Data"
"ISLR";"Wage";"Mid-Atlantic Wage Data"
"ISLR";"Weekly";"Weekly S&P Stock Market Data"
"ismev";"dowjones";"Daily Closing Prices of The Dow Jones Index"
"ismev";"engine";"Engine Failure Time Data"
"ismev";"euroex";"UK/Euro Exchange Rates"
"ismev";"exchange";"UK/US and UK/Canada Exchange Rates"
"ismev";"fremantle";"Annual Maximum Sea Levels at Fremantle, Western Australia"
"ismev";"glass";"Breaking Strengths of Glass Fibres"
"ismev";"portpirie";"Annual Maximum Sea Levels at Port Pirie, South Australia"
"ismev";"rain";"Daily Rainfall Accumulations in South-West England"
"ismev";"venice";"Venice Sea Levels"
"ismev";"wavesurge";"Wave and Surge Heights in South-West England"
"ismev";"wind";"Annual Maximum Wind Speeds at Albany and Hartford"
"ismev";"wooster";"Minimum Temperatures at Wooster, Ohio"
"isocir";"cirdata";"Random Circular Data."
"isocir";"cirgenes";"A set of angular measurements from cell-cycle experiments with genes."
"isocir";"datareplic";"Random Circular Data with Replications."
"ISOcodes";"ISO_15924";"ISO 15924 Script Codes"
"ISOcodes";"ISO_3166_1";"ISO 3166 Country Codes"
"ISOcodes";"ISO_3166_2";"ISO 3166 Country Codes"
"ISOcodes";"ISO_3166_3";"ISO 3166 Country Codes"
"ISOcodes";"ISO_4217";"ISO 4217 Currency Codes"
"ISOcodes";"ISO_4217_Historic";"ISO 4217 Currency Codes"
"ISOcodes";"ISO_639_2";"ISO 639 Language Codes"
"ISOcodes";"ISO_639_3";"ISO 639 Language Codes"
"ISOcodes";"ISO_639_3_Retirements";"ISO 639 Language Codes"
"ISOcodes";"ISO_639_5";"ISO 639 Language Codes"
"ISOcodes";"ISO_8859";"ISO 8859 Character Codes"
"ISOcodes";"UN_M.49_Countries";"UN M.49 Area Codes"
"ISOcodes";"UN_M.49_Regions";"UN M.49 Area Codes"
"IsoGene";"dopamine";"Dose-response microarray example data"
"IsoGene";"exampleData";"Dose-response microarray example data"
"isopam";"andechs";"Fen Meadows"
"isopat";"iso_list";"Isotope masses and abundances"
"IsoplotR";"examples";"Example datasets for testing 'IsoplotR'"
"IsoriX";"GNIP_Europe";"European weather station data"
"IsoriX";"GNIP_Model";"The fitted isoscape model for GNIP_Europe"
"IsoriX";"GNIP_World";"World-wide weather station data"
"IsoriX";"assignmentdata";"Assignment dataset"
"IsoriX";"calibrationdata";"Calibration dataset"
"IsoriX";"elevationrastersmall";"The raster of world elevation"
"IsoriX";"isorixpalette";"Colour palettes for plotting"
"IsoriX";"isoscapepalette";"Colour palettes for plotting"
"IsoriX";"oceanmask";"Mask of world oceans"
"IsoriX";"worldcountries";"Borders of world countries"
"IsoSpecR";"isotopicData";"Data on isotope masses, abundances and other."
"isotone";"mendota";"Number of freezing days at Lake Mendota"
"isotone";"pituitary";"Size of pituitary fissue"
"isotone";"posturo";"Repeated posturographic measures"
"isva";"simdataISVA";"Simulated data for ISVA"
"ISwR";"IgM";"Immunoglobulin G"
"ISwR";"alkfos";"Alkaline phosphatase data"
"ISwR";"ashina";"Ashina's crossover trial"
"ISwR";"bcmort";"Breast cancer mortality"
"ISwR";"bp.obese";"Obesity and blood pressure"
"ISwR";"caesar.shoe (caesarean)";"Caesarean section and maternal shoe size"
"ISwR";"coking";"Coking data"
"ISwR";"cystfibr";"Cystic fibrosis lung function data"
"ISwR";"eba1977";"Lung cancer incidence in four Danish cities 1968-1971"
"ISwR";"energy";"Energy expenditure"
"ISwR";"ewrates";"Rates of lung and nasal cancer mortality, and total mortality."
"ISwR";"fake.trypsin";"Trypsin by age groups"
"ISwR";"graft.vs.host";"Graft versus host disease"
"ISwR";"heart.rate";"Heart rates after enalaprilat"
"ISwR";"hellung";"Growth of Tetrahymena cells"
"ISwR";"intake";"Energy intake"
"ISwR";"juul";"Juul's IGF data"
"ISwR";"juul2";"Juul's IGF data, extended version"
"ISwR";"kfm";"Breast-feeding data"
"ISwR";"lung";"Methods for determining lung volume"
"ISwR";"malaria";"Malaria antibody data"
"ISwR";"melanom";"Survival after malignant melanoma"
"ISwR";"nickel";"Nickel smelters in South Wales"
"ISwR";"nickel.expand";"Nickel smelters in South Wales, expanded"
"ISwR";"philion";"Dose response data"
"ISwR";"react";"Tuberculin reactions"
"ISwR";"red.cell.folate";"Red cell folate data"
"ISwR";"rmr";"Resting metabolic rate"
"ISwR";"secher";"Birth weight and ultrasonography"
"ISwR";"secretin";"Secretin-induced blood glucose changes"
"ISwR";"stroke";"Estonian stroke data"
"ISwR";"tb.dilute";"Tuberculin dilution assay"
"ISwR";"thuesen";"Ventricular shortening velocity"
"ISwR";"tlc";"Total lung capacity"
"ISwR";"vitcap";"Vital capacity"
"ISwR";"vitcap2";"Vital capacity, full data set"
"ISwR";"wright";"Comparison of Wright peak-flow meters"
"ISwR";"zelazo";"Age at walking"
"itcSegment";"imgData";"Imagery data over a forest area"
"itcSegment";"lasData";"LiDAR data point cloud acquired over a forest area"
"ITEMAN";"dichotomous";"Raw data from a multiple-choice test"
"ITEMAN";"timss2011_usa";"TIMMS 2011 USA Data - Attitude Towards Math"
"itree";"car.test.frame";"Automobile Data from 'Consumer Reports' 1990"
"itree";"cu.summary";"Automobile Data from 'Consumer Reports' 1990"
"itree";"kyphosis";"Data on Children who have had Corrective Spinal Surgery"
"itree";"solder";"Soldering of Components on Printed-Circuit Boards"
"itsadug";"eeg";"Raw EEG data, single trial, 50Hz."
"itsadug";"simdat";"Simulated time series data."
"ivbma";"growth";"Macroeconomic growth and a variety of possible growth determinants"
"ivbma";"margarine";"Demand for Margarine Dataset"
"ivmodel";"card.data";"Card (1995) Data"
"ivpack";"card.data";"card.data"
"ivprobit";"mydata (eco)";"Foreign-Exchange Derivatives Use By Large U.S. Bank Holding Com-panies (1996-2000)."
"iWeigReg";"KS.data";"A simulated dataset"
"iWISA";"datasq";"Magnetometer Observations of Station ABG, PHU, TUC and FRD from March to April 2001"
"iWISA";"record";"Magnetometer Observations of Station HER, KAK, HON and SJG from March to April 2001"
"JADE";"CPPdata";"Cocktail Party Problem Data"
"JAGUAR";"jaguar_example";"Simulated multi-tissue eQTL data"
"james.analysis";"james";"Results of example algorithm comparison"
"janeaustenr";"emma";"The text of Jane Austen's novel \"Emma\""
"janeaustenr";"mansfieldpark";"The text of Jane Austen's novel \"Mansfield Park\""
"janeaustenr";"northangerabbey";"The text of Jane Austen's novel \"Northanger Abbey\""
"janeaustenr";"persuasion";"The text of Jane Austen's novel \"Persuasion\""
"janeaustenr";"prideprejudice";"The text of Jane Austen's novel \"Pride and Prejudice\""
"janeaustenr";"sensesensibility";"The text of Jane Austen's novel \"Sense and Sensibility\""
"jetset";"scores.hgu133a";"Data: Probe set quality scores"
"jetset";"scores.hgu133plus2";"Data: Probe set quality scores"
"jetset";"scores.hgu95av2";"Data: Probe set quality scores"
"jetset";"scores.u133x3p";"Data: Probe set quality scores"
"JGEE";"MSCMsub";"Mother's Stress and Children's Morbidity (MSCM) study data"
"JGL";"example.data";"Toy two-class gene expression dataset."
"JM";"aids";"Didanosine versus Zalcitabine in HIV Patients"
"JM";"aids.id";"Didanosine versus Zalcitabine in HIV Patients"
"JM";"pbc2";"Mayo Clinic Primary Biliary Cirrhosis Data"
"JM";"pbc2.id";"Mayo Clinic Primary Biliary Cirrhosis Data"
"JM";"prothro";"Prednisone versus Placebo in Liver Cirrhosis Patients"
"JM";"prothros";"Prednisone versus Placebo in Liver Cirrhosis Patients"
"JMbayes";"aids";"Didanosine versus Zalcitabine in HIV Patients"
"JMbayes";"aids.id";"Didanosine versus Zalcitabine in HIV Patients"
"JMbayes";"pbc2";"Mayo Clinic Primary Biliary Cirrhosis Data"
"JMbayes";"pbc2.id";"Mayo Clinic Primary Biliary Cirrhosis Data"
"JMbayes";"prothro";"Prednisone versus Placebo in Liver Cirrhosis Patients"
"JMbayes";"prothros";"Prednisone versus Placebo in Liver Cirrhosis Patients"
"jmcm";"aids";"Aids Data"
"jmcm";"cattle";"Cattle Data"
"jmotif";"CBF";"A standard UCR Cylinder-Bell-Funnel dataset from http://www.cs.ucr.edu/~eamonn/time_series_data"
"jmotif";"Gun_Point";"A standard UCR Gun Point dataset from http://www.cs.ucr.edu/~eamonn/time_series_data"
"jmotif";"ecg0606 (ECG0606)";"A PHYSIONET dataset"
"jocre";"marzo";"Bioequivalence study of ticlopidine hydrochloride"
"jocre";"wires";"Quality control study of wire connections"
"joineR";"epileptic";"Dose calibration of anti-epileptic drugs"
"joineR";"heart.valve";"Heart Valve surgery"
"joineR";"liver";"Liver cirrhosis longitudinal data"
"joineR";"mental";"Mental Health Trial Data"
"joineRML";"epileptic.qol";"Quality of life data following epilepsy drug treatment"
"joineRML";"heart.valve";"Aortic valve replacement surgery data"
"joineRML";"pbc2";"Mayo Clinic primary biliary cirrhosis data"
"joineRML";"renal";"Renal transplantation data"
"joint.Cox";"dataOvarian";"Meta-analytic data of ovarian cancer patients combining 4 independent studies."
"joint.Cox";"dataOvarian1";"Data on time-to-recurrence and 158 gene expressions for 912 ovarian cancer patients from 4 independent studies."
"joint.Cox";"dataOvarian2";"Data on time-to-death and 128 gene expressions for 912 ovarian cancer patients from 4 independent studies."
"JointModel";"dropout";"Prostate Cancer Data: Part 2 - a simulated example of study drop-out process"
"JointModel";"prostate";"Prostate Cancer Data: Part 1 - a simulated example of longitudinal responses"
"jointPm";"flood";"Example data of flood levels and dependence strength between extreme rainfall and extreme storm tides from a coastal catchment"
"JointRegBC";"Bahrami1";"Body Mass Index and Steatosis Data"
"jomo";"cldata";"A simulated clustered dataset"
"jomo";"sldata";"A simulated single level dataset"
"jomo";"tldata";"A simulated 2-level dataset"
"JOP";"datax";"Examplary dataset containing parameter settings"
"JOP";"datay";"Examplary dataset containing Responses"
"JoSAE";"JoSAE.domain.data";"Dataframe containing the domains population and number of elements and mean of the auxiliary variable"
"JoSAE";"JoSAE.sample.data";"Sample plots of the Norwegian National Forest Inventory (NNFI) with a variable of interest and an auxiliary variable"
"JoSAE";"landsat";"LANDSAT data: Prediction of County Crop Areas Using Survey and Satellite Data"
"JoSAE";"nfi";"Sample plots of the Norwegian National Forest Inventory (NFI) with a variable of interest and an auxiliary variable"
"JOUSBoost";"sonar";"Dataset of sonar measurements of rocks and mines"
"jpmesh";"jpnrect";"Simple displaed as rectangel for Japan (fortified)"
"jpndistrict";"jpnprefs";"Prefectural informations in Japan"
"JPSurv";"prostate";"Life Table for the Prostate Cancer"
"jqr";"githubcommits";"GitHub Commits Data"
"jrich";"Multitaxon1";"Multitaxon example."
"jrich";"distribution";"Distribution of five taxa."
"jrich";"taxon1";"A tree and the distribution of the taxa."
"jrich";"tree";"A tree with five terminals."
"JSM";"aids";"ddI versus ddC in HIV-infected Patients"
"JSM";"epilepsy";"CBZ versus LTG in Epilepsy Patients"
"JSM";"liver";"Prednisone versus Placebo in Liver Cirrhosis Patients"
"JSM";"pbc";"Mayo Clinic Primary Biliary Cirrhosis Data"
"jvnVaR";"dataSelected";"Price table."
"jvnVaR";"dateList";"Date list."
"jvnVaR";"stockList";"Stock List."
"KANT";"TM";"List of geneid linked with transmembrane proteins"
"kaps";"toy";"toy example"
"KATforDCEMRI";"dcemri.data";"A sample DCE-MRI data set."
"kdecopula";"wdbc";"Wisconsin Diagnostic Breast Cancer (WDBC)"
"kdetrees";"apicomplexa";"Apicomplexa gene trees sample data set."
"kdevine";"wdbc";"Wisconsin Diagnostic Breast Cancer (WDBC)"
